128.6456299,138.6456299,148.6456299,158.6456299,168.6456299,178.6456299,188.6456299,198.6456299,208.6456299,218.6456299,228.6456299,238.6456299,248.6456299,258.6456299,268.6456299,278.6456299,288.6456299
129.4921570,139.4921570,149.4921570,159.4921570,169.4921570,179.4921570,189.4921570,199.4921570,209.4921570,219.4921570,229.4921570,239.4921570,249.4921570,259.4921570,269.4921570,279.4921570,289.4921570
130.3123932,140.3123932,150.3123932,160.3123932,170.3123932,180.3123932,190.3123932,200.3123932,210.3123932,220.3123932,230.3123932,240.3123932,250.3123932,260.3123779,270.3123779,280.3123779,290.3123779
131.1080322,141.1080322,151.1080322,161.1080322,171.1080322,181.1080322,191.1080322,201.1080322,211.1080322,221.1080322,231.1080322,241.1080322,251.1080322,261.1080322,271.1080322,281.1080322,291.1080322
131.8868408,141.8868408,151.8868408,161.8868408,171.8868408,181.8868408,191.8868408,201.8868408,211.8868408,221.8868408,231.8868408,241.8868408,251.8868408,261.8868408,271.8868408,281.8868408,291.8868408
132.6569977,142.6569977,152.6569977,162.6569977,172.6569977,182.6569977,192.6569977,202.6569977,212.6569977,222.6569977,232.6569977,242.6569977,252.6569977,262.6570129,272.6570129,282.6570129,292.6570129
133.4215393,143.4215393,153.4215393,163.4215393,173.4215393,183.4215393,193.4215393,203.4215393,213.4215393,223.4215393,233.4215393,243.4215393,253.4215393,263.4215393,273.4215393,283.4215393,293.4215393
133.9872894,143.9872894,153.9872894,163.9872894,173.9872894,183.9872894,193.9872894,203.9872894,213.9872894,223.9872894,233.9872894,243.9872894,253.9872894,263.9872742,273.9872742,283.9872742,293.9872742
133.7736053,143.7736053,153.7736053,163.7736053,173.7736053,183.7736053,193.7736053,203.7736053,213.7736053,223.7736053,233.7736053,243.7736053,253.7736053,263.7735901,273.7735901,283.7735901,293.7735901
133.5610657,143.5610657,153.5610657,163.5610657,173.5610657,183.5610657,193.5610657,203.5610657,213.5610657,223.5610657,233.5610657,243.5610657,253.5610657,263.5610657,273.5610657,283.5610657,293.5610657
132.8349762,142.8349762,152.8349762,162.8349762,172.8349762,182.8349762,192.8349762,202.8349762,212.8349762,222.8349762,232.8349762,242.8349762,252.8349762,262.8349609,272.8349609,282.8349609,292.8349609
131.9893341,141.9893341,151.9893341,161.9893341,171.9893341,181.9893341,191.9893341,201.9893341,211.9893341,221.9893341,231.9893341,241.9893341,251.9893341,261.9893188,271.9893188,281.9893188,291.9893188
131.6743774,141.6743774,151.6743774,161.6743774,171.6743774,181.6743774,191.6743774,201.6743774,211.6743774,221.6743774,231.6743774,241.6743774,251.6743774,261.6743774,271.6743774,281.6743774,291.6743774
132.3464050,142.3464050,152.3464050,162.3464050,172.3464050,182.3464050,192.3464050,202.3464050,212.3464050,222.3464050,232.3464050,242.3464050,252.3464050,262.3464050,272.3464050,282.3464050,292.3464050
133.0147552,143.0147552,153.0147552,163.0147552,173.0147552,183.0147552,193.0147552,203.0147552,213.0147552,223.0147552,233.0147552,243.0147552,253.0147552,263.0147400,273.0147400,283.0147400,293.0147400
134.7032471,144.7032471,154.7032471,164.7032471,174.7032471,184.7032471,194.7032471,204.7032471,214.7032471,224.7032471,234.7032471,244.7032471,254.7032471,264.7032471,274.7032471,284.7032471,294.7032471
136.5526886,146.5526886,156.5526886,166.5526886,176.5526886,186.5526886,196.5526886,206.5526886,216.5526886,226.5526886,236.5526886,246.5526886,256.5527039,266.5527039,276.5527039,286.5527039,296.5527039
138.8942108,148.8942108,158.8942108,168.8942108,178.8942108,188.8942108,198.8942108,208.8942108,218.8942108,228.8942108,238.8942108,248.8942108,258.8942261,268.8942261,278.8942261,288.8942261,298.8942261
142.1110687,152.1110687,162.1110687,172.1110687,182.1110687,192.1110687,202.1110687,212.1110687,222.1110687,232.1110687,242.1110687,252.1110687,262.1110840,272.1110840,282.1110840,292.1110840,302.1110840
145.3099823,155.3099823,165.3099823,175.3099823,185.3099823,195.3099823,205.3099823,215.3099823,225.3099823,235.3099823,245.3099823,255.3099823,265.3099670,275.3099670,285.3099670,295.3099670,305.3099670
